SMA_1,SMA_2,SMA_3,SMA_4,SMA_5,SMA_6,SMA_7,SMA_8,SMA_9,SMA_10,ECC_1,ECC_2,ECC_3,ECC_4,ECC_5,ECC_6,ECC_7,ECC_8,ECC_9,ECC_10,INC_1,INC_2,INC_3,INC_4,INC_5,INC_6,INC_7,INC_8,INC_9,INC_10,cost_static,cost_integral,cost_total,time, time_start
0.9217410165373747,0.3903180179705637,0.5264245985025553,0.06304292737192096,0.5721265463542899,0.19364050065757904,0.4642918466485027,0.9854145504797949,0.5227409945941793,0.890229066398189,0.8191689567820156,0.46388380701671517,0.4690490554719491,0.26703528581744007,0.5149833691047747,0.0391504884775597,0.2746918192109207,0.9552038204148691,0.23949487524662533,0.09665496538225876,1.5701919926915973,0.9650353740296292,1.2341970866941334,1.2197568159233587,1.3622071409487693,0.627498404962852,0.5207945873112525,0.12812812171607912,1.0290705548199555,0.8456001121798177,48337721.90594356,-8918263.652730545,57255985.558674105,-8918263.652730545,0.7910553651415774
0.3215954701150592,0.4265505895974491,0.17125840655875368,0.8079008767006399,0.21622266367397858,0.5526538565320729,0.6304830495436871,0.146348622598373,0.1919019221952586,0.2858731382681247,0.13461250304015732,0.16822830875834305,0.16009560924958333,0.08075406945808544,0.20757383194932638,0.6627715830154653,0.03342814449029857,0.1946606339560582,0.9895296940934244,0.7914535274215329,0.8926940082604539,1.2329653703736942,0.35171339823320064,1.154604803558935,1.3566273738682812,0.3190575428684174,0.30315418312634934,1.2166843057812775,0.7155742056723482,1.4206977685803928,44169855.86077383,-2411042.208441688,46580898.06921552,-2411042.208441688,0.025653679873849422
0.7891455057914978,0.15487902954554889,0.07846178453993613,0.08629739476741383,0.9957027468050912,0.3189179604264428,0.4421984680730345,0.6069447894669552,0.09129591872429388,0.8880330021718517,0.051644459435345236,0.8342068238607496,0.7964861482540901,0.25808150537850805,0.8067588428872021,0.232542967604297,0.12937003688063592,0.16817448211259112,0.14908088890447913,0.43003406469754135,0.6266702435436206,0.8642691227146622,0.7045870824536022,1.4226499465394662,0.20420481519688705,1.1347848719230682,0.8079899269547794,1.339471500650331,0.19503797997690564,1.522763174631366,43790310.95167461,-5610210.042008401,49400520.99368301,-5610210.042008401,0.10028476444768236
0.8876303131641905,0.5343482286205109,0.8848349910015015,0.11504896308742357,0.5742105475008638,0.373207108397971,0.9437055190618973,0.1539187050829282,0.37178757430706455,0.8660359046605373,0.028323388691614604,0.451217633161731,0.470832799272406,0.6098411876989891,0.8547599371769344,0.187161187817878,0.19240914251954505,0.1276733049256163,0.3722519260666516,0.5592934902529848,0.9854332460813071,0.3672822716429238,1.297815548791211,0.3284496486120504,1.1484443934341089,0.9027165178808194,0.9909674062486082,1.0535303340579327,0.3601302679018605,0.4768642091098792,53279455.36389361,-12314462.892578514,65593918.256472126,-12314462.892578514,0.7167036442927309
0.07663851297126145,0.11341193378475822,0.3659328412986109,0.7115172172069322,0.9090331328440181,0.8330021410081522,0.9559939641239793,0.30690415310947394,0.4818125255510358,0.1623696881426956,0.894820648236619,0.8172610841188612,0.894620686862613,0.9185569280431608,0.5341239532014092,0.3175589370083678,0.043515883389712795,0.7353127420939987,0.9257416023457634,0.3988652345415544,1.1155437159906252,1.300828401189354,1.4026101243555706,0.5973618765072097,0.5481406900379268,1.3100799828436362,0.07296900427228292,0.01993696572473236,0.3866491905176967,1.0091286203831862,44540026.24933108,-2328081.6163232643,46868107.86565434,-2328081.6163232643,0.07168985124871896
0.5842676492669309,0.9249330708364307,0.37490217184270247,0.07769050391941063,0.9372069526587179,0.08912127172518158,0.04428410777068259,0.7659738131485062,0.43978890883737887,0.13404265996731685,0.9497438644462577,0.880712072465048,0.6790481213663079,0.4908582094086582,0.6368954190291686,0.3772145868030514,0.1704933747680783,0.9593561051999511,0.8929239825509692,0.14319154615633578,1.1382075395000955,0.03202149642001573,0.6404090425673309,0.12407996107108066,1.422920115511134,1.2134328360584468,0.913444589875185,0.33393427478995164,1.5617938948566596,1.2097351424272487,45427216.35026774,-6237599.51990398,51664815.87017172,-6237599.51990398,0.06715861809554996
0.5597089480389209,0.03679772125958569,0.04050670263576628,0.7974700080444201,0.601251217592615,0.45862177137343013,0.6395459829239818,0.2382739867230762,0.5694180458265116,0.616753473732396,0.7826970106001843,0.762654765625111,0.4862170466778492,0.8262976107176102,0.7440127744348303,0.54860816273812,0.37081048818857726,0.15415751055689159,0.7403047298512389,0.210994851037496,0.569260432342386,0.40683276124019896,1.2185968218396361,0.5166434242641327,0.7869949663326627,0.428350866422387,0.5774886502323618,1.0505110464112724,0.7973056670854786,0.8362306644409506,44463328.971043386,-5366513.302660531,49829842.27370392,-5366513.302660531,0.46389496595178425
0.8002890408414716,0.3342449645339339,0.9796279218180024,0.7066357377981782,0.6526486666075596,0.8842852757944971,0.9030991594980309,0.27149421236339,0.6029300259572378,0.8922463623917563,0.48367147096995117,0.21708605652113316,0.38092910163960003,0.27925130707286283,0.7875313741601955,0.5868898612343351,0.7301469892664734,0.8945479092593247,0.7083346527975558,0.6427346698271663,0.8577589860659733,0.6421743982026551,0.40723927676613936,0.39338075102084846,1.4568249789661678,1.5179539177163939,0.0474226395312326,0.24006513810138574,0.23289218522170707,0.8813319118698502,45257999.44546245,-5822796.559311862,51080796.00477431,-5822796.559311862,0.4009606254403533
0.9663072899701697,0.6936709561872338,0.4325193949420611,0.7217909753127949,0.4989406777059056,0.9103564734337412,0.5224908061734107,0.15632087246720194,0.8857859770865864,0.3098249191923758,0.38567983968354086,0.2677280035775005,0.6183575120302773,0.48274193395444537,0.146638693647342,0.04882926096961032,0.7908170892546742,0.5513210211864878,0.6919482731867855,0.7953549793586345,0.04169985902313278,1.336533595206195,0.555140109322833,0.11765562601547674,0.5244564314136866,0.9645059678642445,1.554670987271199,1.5533848488637516,1.4206814517152626,1.0738209196043806,44575029.20194172,-5439103.820764152,50014133.022705875,-5439103.820764152,0.5128157861441762
0.4167828946167083,0.7589162457274274,0.6398035085827911,0.5378648838604183,0.5176057524571345,0.6665191704015326,0.483181195452568,0.3665669684036056,0.5655535473143796,0.41864351421333557,0.640379451087232,0.41672693869494376,0.4980579784537181,0.8460575833772821,0.49065158494757793,0.7589847450650888,0.6769149143075599,0.15810436778880438,0.765182118501446,0.8350746625366641,1.1285715154900444,0.26390073046388896,0.01922578547920495,1.404113702313432,0.6151180699342406,1.4866138023512105,0.7208162183685093,0.12164273971466444,0.4315703916748239,0.21708907102520258,43549710.56250838,-8493090.618123624,52042801.18063201,-8493090.618123624,0.897165606738651
0.18935619335693932,0.43211112432532794,0.21647376965676562,0.37568883962885574,0.0542573334200544,0.15317527658875524,0.8205255821460611,0.813423787445333,0.2129551835796361,0.23246325270804397,0.26536574128933826,0.13248740860343317,0.6922871709659483,0.5435977984066446,0.15593032079380165,0.9038198633271162,0.26120922170586147,0.8556606024525859,0.2354153815054938,0.023515548096906758,0.21209114292815678,0.9882465270984634,0.5944845165074385,0.24694786412793956,0.06574653837797961,0.4569386959372214,1.487400543951973,0.7116308782493382,0.9679406798878178,0.2273436335957184,51261466.80443741,-9649353.870774154,60910820.67521156,-9649353.870774154,0.1810579413748606
0.07106156013240122,0.22472563049349092,0.6953724721704693,0.14082982487765106,0.37466035535935355,0.754357901492519,0.9302647078923958,0.07900131017186812,0.3121777053091025,0.8966455761043988,0.20927110072596694,0.6893193965336868,0.741560677548148,0.5277537873886344,0.8990872415840963,0.8630335372012709,0.29206729045672464,0.10857713488857529,0.6486491013457933,0.233740589772732,1.4740001872520088,0.918977858219322,1.1296545408883563,1.397070000068277,0.8206645799712747,1.2282581282004077,1.171017579695838,1.0333680035221444,1.0237794779321563,0.7124864207615876,45855406.89479926,-3541380.2760552107,49396787.17085447,-3541380.2760552107,0.9576799497156948
