SMA_1,SMA_2,SMA_3,SMA_4,SMA_5,SMA_6,SMA_7,SMA_8,SMA_9,SMA_10,ECC_1,ECC_2,ECC_3,ECC_4,ECC_5,ECC_6,ECC_7,ECC_8,ECC_9,ECC_10,INC_1,INC_2,INC_3,INC_4,INC_5,INC_6,INC_7,INC_8,INC_9,INC_10,cost_static,cost_integral,cost_total,time,time_start,a_intercept,e_intercept,i_intercept,r_init,i_init,solar_phasing,propagation_cutoff_a
0.8315582040665201,0.5320256155995428,0.5433665968272058,0.6915271682946007,0.18669558632924954,0.9201147826464626,0.19894241418984526,0.95913623630116,0.4945063020973436,0.16749777226787294,0.16235708117134695,0.10721073415807769,0.02669478690065691,0.06352855484607056,0.6237312113571069,0.8388033211852568,0.769191336058322,0.9528206805767334,0.9746643549598762,0.06095669009805832,1.400530334156051,0.3407984171500756,1.4907648601912116,0.7333272816382266,0.7519662429426277,1.5367339078042062,0.6874026934232657,1.527748125987614,1.3592629948103334,0.48899355875295397,28526116.311295588,-1991054.2108421684,30517170.522137757,-1991054.2108421684,-0.5465069854802658,177454405.4889768,0.34557700396045044,0.11026735264441016,33929782.40645738,0.13003632,2.55714466,1.78052079e+08
0.7570429300315911,0.49478772005354044,0.745879237451794,0.852223005050327,0.8204736572347493,0.39379438107716247,0.8968727750328271,0.8080890259008967,0.7923156771886204,0.7084698086178209,0.1831503975387881,0.3951515388931758,0.4657068072223463,0.12589700450668284,0.25725908311534906,0.153510388572911,0.6041401913391152,0.4621144010374162,0.7841675709345255,0.745718802764036,1.2830709798693642,0.4796780164095935,0.8123403825606891,1.3620316433924524,0.3072902099939743,1.3606426064260873,0.9161313684675002,1.1996572255926647,1.516227539217935,0.5674636180442035,28999622.88015439,-1275519.103820764,30275141.983975153,-1275519.103820764,0.03583909581854994,192869037.4112974,0.3579138478602972,0.10386720070672667,34520846.36672573,0.11715497,2.77090642,1.9596866e+08
0.4363283178802726,0.9965339638059063,0.42886524151223665,0.3915146957109183,0.7700466438996879,0.5202597150099806,0.2759296216099344,0.2754175152539593,0.09305630895883521,0.05245522987779333,0.7657064078441973,0.6966341361995734,0.17318588583248656,0.07990104029525191,0.4512167356002817,0.7980876369817053,0.9144555676238246,0.5578541572341111,0.9375293588202778,0.24423582639387342,0.6269536527501411,0.03838810580588359,1.360346542120729,0.6277284127890399,0.7384405157833092,1.2355710687587793,0.7520451257413676,0.6581847535054287,0.9689328756618854,0.7330845429577133,35639817.62655184,-1586621.3242648528,37226438.95081669,-1586621.3242648528,0.16641498504375196,197688123.33808914,0.4028616594710484,0.11639322950945788,27418893.93981675,0.13780486,1.5521549,1.99237764e+08
0.6423316246002287,0.6438372549008593,0.3584182380497928,0.5085358310701059,0.6876283576373656,0.9849711433009507,0.5879661766899115,0.22209203786581028,0.07867714440619872,0.40937741042718334,0.36697112358033257,0.17140473398358513,0.7561047905220628,0.011959069609208839,0.8309817736834357,0.5797816146534107,0.6391901296286115,0.023354608675572375,0.6413190032847684,0.8845642139521679,0.43871593442558754,0.5826568935373554,0.4420648190916369,1.467409336679659,1.0902776631849536,0.802298270253031,0.32683655812233453,0.8492598156788236,0.6604557432845237,0.9707728655355288,29761466.736003652,-751830.3660732146,30513297.102076866,-751830.3660732146,0.9666741723833578,195642173.4433496,0.37431048171382225,0.09054090107034624,33946190.34400365,0.09641601,1.14005128,1.97292968e+08
0.11201225879713833,0.5916037187172528,0.7058366811196791,0.32922644560202086,0.5149975232963071,0.5256140640315299,0.4045904180458908,0.3506450076795181,0.5799065589143119,0.9491768328125447,0.5140710078020694,0.24842316428664252,0.5956053188574011,0.11476612658979718,0.053970123814895354,0.53209067091085,0.21476648191214698,0.7005553991343965,0.3961065125724959,0.5383248077580863,1.3924413409467666,1.3159956911823159,1.4485291307748436,0.19451595469370853,1.0734064049444816,0.9611613916678422,1.3492742794189043,0.15577487983345928,0.48307542892022,0.16821247383759919,10000000000.0,0.0,10000000000.0,0.0,-0.19988126059638378,,,,,,,
0.838138570693258,0.2599026750050534,0.9197693212750582,0.5422641073051495,0.6143945216820033,0.9575516595271948,0.40814028162963845,0.40567703112777953,0.16614047018926859,0.9364110060272057,0.6215665955342408,0.43293149970853956,0.7292809039114061,0.016172642404699122,0.9690177736778408,0.08879500652908179,0.1129302402826961,0.3773120406199869,0.041551200196576876,0.4956613484766641,1.4937125873889463,1.1821260851015722,0.13131181499869748,0.2680264414875102,1.4763210701434157,0.7606469325929597,0.5087690716739122,0.13207735744580118,0.6496954360049534,0.6137126853093978,27015062.61422553,-7570154.0308061605,34585216.64503169,-7570154.0308061605,0.5755999435022678,175661778.96945882,0.32526068846068834,0.1955585776551113,35172633.08090696,0.23602386,2.70376541,1.76092794e+08
0.8672758757557559,0.18443542656627443,0.720432189544314,0.48754497910706945,0.6677294610694313,0.18646156438421946,0.7890717403597021,0.7717725580721374,0.880628031202682,0.2531886361091923,0.6537894442627896,0.4720526757474277,0.6818897112123006,0.6460490520557731,0.7292328237360655,0.39081559826736,0.6746339513206471,0.9817863202243142,0.28722504473010135,0.6936221126206485,0.7296975900074384,0.4037572863415162,0.6027258142828527,0.6189911411557613,0.1846042349392164,1.1003248553496536,1.243312644759229,1.506896363704413,1.3056885967529417,0.2000776615069566,10000000000.0,0.0,10000000000.0,0.0,-0.0321016783262138,,,,,,,
0.6493872975290661,0.9596734803149576,0.6818859537688782,0.07106177615544051,0.4783659923080089,0.8551036835797982,0.34416694072657317,0.13578690207379124,0.35839407672385704,0.578440533789159,0.5684081181163333,0.8524862541393494,0.05153310429583219,0.4418394709550265,0.17378402742383448,0.8400844146192057,0.7983313628752295,0.4644432290722124,0.7058146286028817,0.4776056777857696,0.7763777472156335,0.8588454464133735,1.5563311850342032,0.9659482682915423,0.011689797096644305,0.9981309581149964,1.0231075740232018,0.38261083149854475,0.14353028065949192,1.2722195578701154,29476509.47582852,-938491.6983396679,30415001.174168188,-938491.6983396679,0.48438077050040196,198458971.76403645,0.3655708397450795,0.09041709995304975,34389450.5457092,0.09419351,1.77433282,1.99398531e+08
0.04525987522853958,0.8279041824644675,0.5344289607343861,0.536644290421698,0.28791318641734354,0.48788885306383806,0.806479459680851,0.6048864029929484,0.1936949611051732,0.9762275587507264,0.019323952335363048,0.706577288863775,0.06633695102765585,0.610513470373903,0.49283277350430904,0.20735501865993716,0.3647459545774244,0.08037913520002626,0.09549687631107584,0.8400968285567475,0.4182771047163348,0.32955358821318376,0.8034276750794473,0.9733622692396431,0.20279007486701095,0.6249149415075745,0.9909679524446589,0.8979988631109423,1.0969479089274052,0.4256779827665331,35217798.058061205,-1607361.472294459,36825159.53035566,-1607361.472294459,-0.6856591422429235,197960151.88273957,0.40654806662855647,0.11677630215861612,27557817.85043906,0.14329219,1.68482319,1.99493399e+08
0.5534161051815559,0.5465933053387309,0.9708117768314544,0.7374507726490964,0.4107890107400953,0.9344377028550577,0.527363580838656,0.21778626701447945,0.9619809331278463,0.559723349663132,0.040143694802240504,0.5127256810772126,0.7893401354384484,0.7773314613629558,0.622006465126793,0.1790330783743353,0.925825516095367,0.5383839190439393,0.775029974954313,0.4952069206454243,1.3404217526193571,1.1854914957737004,0.3872848423356738,0.8046886172500063,0.5163266180670671,1.3453873187433691,1.132681722242953,0.958843705503695,0.5333849163546989,0.1867913345977027,32831174.87558036,-1565881.176235247,34397056.05181561,-1565881.176235247,-0.07544743061079351,198012036.715198,0.39279490211161944,0.10990306381905617,30746133.11015188,0.12285699,0.70003358,1.99435564e+08
